timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T16:09:53.074947,renovacion,LIB0033,En busca del tiempo perdido,SedeA,1.18,True
2025-11-17T16:09:53.077250,prestamo,LIB0034,La Odisea,SedeB,1.29,True
2025-11-17T16:09:53.081840,devolucion,LIB0035,La Ilíada,SedeA,2.94,True
2025-11-17T16:09:53.083938,prestamo,LIB0036,La divina comedia,SedeB,0.96,True
2025-11-17T16:09:53.085737,renovacion,LIB0037,Hamlet,SedeA,0.88,True
2025-11-17T16:09:53.087112,devolucion,LIB0038,Macbeth,SedeB,0.71,True
2025-11-17T16:09:53.088415,prestamo,LIB0039,Romeo y Julieta,SedeA,0.60,True
2025-11-17T16:09:53.089491,renovacion,LIB0040,Otelo,SedeB,0.53,True
2025-11-17T16:09:53.090649,prestamo,LIB0041,El guardián entre el centeno,SedeA,0.62,True
2025-11-17T16:09:53.092255,devolucion,LIB0042,Matar un ruiseñor,SedeB,0.79,True
2025-11-17T16:09:53.095142,renovacion,LIB0043,Fahrenheit 451,SedeA,1.68,True
2025-11-17T16:09:53.096416,prestamo,LIB0044,Un mundo feliz,SedeB,0.52,True
2025-11-17T16:09:53.097956,devolucion,LIB0045,El gran Gatsby,SedeA,0.82,True
2025-11-17T16:09:53.099730,prestamo,LIB0046,Lo que el viento se llevó,SedeB,0.93,True
2025-11-17T16:09:53.101211,renovacion,LIB0047,El retrato de Dorian Gray,SedeA,0.74,True
2025-11-17T16:09:53.102562,devolucion,LIB0048,Drácula,SedeB,0.71,True
2025-11-17T16:09:53.103727,prestamo,LIB0049,Frankenstein,SedeA,0.56,True
2025-11-17T16:09:53.104902,renovacion,LIB0050,Jane Eyre,SedeB,0.60,True
2025-11-17T16:09:53.105978,prestamo,LIB0051,Cumbres borrascosas,SedeA,0.57,True
2025-11-17T16:09:53.107761,devolucion,LIB0052,Las aventuras de Tom Sawyer,SedeB,0.92,True
2025-11-17T16:09:53.109931,renovacion,LIB0053,Las aventuras de Huckleberry Finn,SedeA,1.06,True
2025-11-17T16:09:53.112061,prestamo,LIB0054,Moby Dick,SedeB,0.88,True
2025-11-17T16:09:53.113832,devolucion,LIB0055,El viejo y el mar,SedeA,0.88,True
2025-11-17T16:09:53.115031,prestamo,LIB0056,Por quién doblan las campanas,SedeB,0.57,True
2025-11-17T16:09:53.116523,renovacion,LIB0057,El sol también se levanta,SedeA,0.77,True
2025-11-17T16:09:53.117744,devolucion,LIB0058,Las uvas de la ira,SedeB,0.64,True
2025-11-17T16:09:53.119029,prestamo,LIB0059,De ratones y hombres,SedeA,0.74,True
2025-11-17T16:09:53.120507,renovacion,LIB0060,Al este del Edén,SedeB,0.77,True
2025-11-17T16:09:53.121789,prestamo,LIB0061,El ruido y la furia,SedeA,0.63,True
2025-11-17T16:09:53.122940,devolucion,LIB0062,Mientras agonizo,SedeB,0.59,True
2025-11-17T16:09:53.123943,renovacion,LIB0063,Lolita,SedeA,0.50,True
2025-11-17T16:09:53.125216,prestamo,LIB0064,La naranja mecánica,SedeB,0.75,True
2025-11-17T16:09:53.127593,devolucion,LIB0065,El nombre de la rosa,SedeA,1.23,True
2025-11-17T16:09:53.130040,prestamo,LIB0066,El péndulo de Foucault,SedeB,1.57,True
2025-11-17T16:09:53.131700,renovacion,LIB0067,La insoportable levedad del ser,SedeA,0.80,True
2025-11-17T16:09:53.134105,devolucion,LIB0068,El libro de la risa y el olvido,SedeB,1.29,True
2025-11-17T16:09:53.136237,prestamo,LIB0069,Ensayo sobre la ceguera,SedeA,1.19,True
2025-11-17T16:09:53.137686,renovacion,LIB0070,Todos los nombres,SedeB,0.80,True
2025-11-17T16:09:53.139123,prestamo,LIB0071,El evangelio según Jesucristo,SedeA,0.65,True
2025-11-17T16:09:53.140803,devolucion,LIB0072,La caverna,SedeB,0.79,True
2025-11-17T16:09:53.142704,renovacion,LIB0073,Memorial del convento,SedeA,0.93,True
2025-11-17T16:09:53.145847,prestamo,LIB0074,El año de la muerte de Ricardo Reis,SedeB,1.87,True
2025-11-17T16:09:53.147934,devolucion,LIB0075,Levantado del suelo,SedeA,1.13,True
2025-11-17T16:09:53.149213,prestamo,LIB0076,Las intermitencias de la muerte,SedeB,0.61,True
2025-11-17T16:09:53.150330,renovacion,LIB0077,La balsa de piedra,SedeA,0.56,True
2025-11-17T16:09:53.151406,devolucion,LIB0078,El hombre duplicado,SedeB,0.59,True
2025-11-17T16:09:53.152686,prestamo,LIB0079,Caín,SedeA,0.61,True
2025-11-17T16:09:53.154185,renovacion,LIB0080,Claraboya,SedeB,0.68,True
2025-11-17T16:09:53.155612,prestamo,LIB0081,La peste,SedeA,0.63,True
2025-11-17T16:09:53.156927,devolucion,LIB0082,El mito de Sísifo,SedeB,0.74,True
2025-11-17T16:09:53.158708,renovacion,LIB0083,La caída,SedeA,0.97,True
2025-11-17T16:09:53.160488,prestamo,LIB0084,El hombre rebelde,SedeB,1.04,True
2025-11-17T16:09:53.162484,devolucion,LIB0085,Bodas,SedeA,0.98,True
2025-11-17T16:09:53.166130,prestamo,LIB0086,El verano,SedeB,1.83,True
2025-11-17T16:09:53.168312,renovacion,LIB0087,Calígula,SedeA,1.27,True
2025-11-17T16:09:53.170463,devolucion,LIB0088,Los justos,SedeB,1.13,True
2025-11-17T16:09:53.172470,prestamo,LIB0089,Estado de sitio,SedeA,1.06,True
2025-11-17T16:09:53.174408,renovacion,LIB0090,El malentendido,SedeB,1.01,True
2025-11-17T16:09:53.176992,prestamo,LIB0091,Los hermanos Karamázov,SedeA,1.39,True
2025-11-17T16:09:53.180773,devolucion,LIB0092,El idiota,SedeB,2.34,True
2025-11-17T16:09:53.183585,renovacion,LIB0093,Demonios,SedeA,1.34,True
2025-11-17T16:09:53.188545,prestamo,LIB0094,El jugador,SedeB,2.86,True
2025-11-17T16:09:53.191737,devolucion,LIB0095,Memorias del subsuelo,SedeA,1.64,True
2025-11-17T16:09:53.195880,prestamo,LIB0096,Pobres gentes,SedeB,1.90,True
2025-11-17T16:09:53.197995,renovacion,LIB0097,Noches blancas,SedeA,1.11,True
2025-11-17T16:09:53.199935,devolucion,LIB0098,El doble,SedeB,1.04,True
2025-11-17T16:09:53.201935,prestamo,LIB0099,Humillados y ofendidos,SedeA,1.03,True
2025-11-17T16:09:53.203997,renovacion,LIB0100,El eterno marido,SedeB,1.16,True
2025-11-17T16:09:53.206160,prestamo,LIB0101,La muerte de Iván Ilich,SedeA,1.26,True
2025-11-17T16:09:53.208194,devolucion,LIB0102,Resurrección,SedeB,1.08,True
2025-11-17T16:09:53.210830,renovacion,LIB0103,Los cosacos,SedeA,1.58,True
2025-11-17T16:09:53.213105,prestamo,LIB0104,La sonata a Kreutzer,SedeB,1.11,True
2025-11-17T16:09:53.215774,devolucion,LIB0105,Hadyi Murad,SedeA,1.47,True
2025-11-17T16:09:53.217598,prestamo,LIB0106,Infancia,SedeB,1.01,True
2025-11-17T16:09:53.219354,renovacion,LIB0107,Adolescencia,SedeA,0.93,True
2025-11-17T16:09:53.220680,devolucion,LIB0108,Juventud,SedeB,0.76,True
2025-11-17T16:09:53.222055,prestamo,LIB0109,Sebastopol,SedeA,0.76,True
2025-11-17T16:09:53.223568,renovacion,LIB0110,El diablo,SedeB,0.65,True
2025-11-17T16:09:53.226492,prestamo,LIB0111,Retrato del artista adolescente,SedeA,1.19,True
2025-11-17T16:09:53.231881,devolucion,LIB0112,Dublineses,SedeB,3.41,True
2025-11-17T16:09:53.234172,renovacion,LIB0113,Finnegans Wake,SedeA,1.16,True
2025-11-17T16:09:53.235957,prestamo,LIB0114,Exiliados,SedeB,0.81,True
