timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T16:28:42.406811,prestamo,LIB0023,Los detectives salvajes,SedeA,0.83,True
2025-11-17T16:28:42.409004,renovacion,LIB0024,La tregua,SedeB,1.15,True
2025-11-17T16:28:42.411475,devolucion,LIB0025,El perfume,SedeA,1.48,True
2025-11-17T16:28:42.413976,prestamo,LIB0026,La metamorfosis,SedeB,1.40,True
2025-11-17T16:28:42.416253,renovacion,LIB0027,El extranjero,SedeA,1.18,True
2025-11-17T16:28:42.420609,devolucion,LIB0028,Crimen y castigo,SedeB,2.40,True
2025-11-17T16:28:42.422683,prestamo,LIB0029,Los miserables,SedeA,1.00,True
2025-11-17T16:28:42.425322,renovacion,LIB0030,Guerra y paz,SedeB,1.35,True
2025-11-17T16:28:42.428267,prestamo,LIB0031,Anna Karenina,SedeA,1.55,True
2025-11-17T16:28:42.432279,devolucion,LIB0032,Ulises,SedeB,2.30,True
2025-11-17T16:28:42.434625,renovacion,LIB0033,En busca del tiempo perdido,SedeA,1.27,True
2025-11-17T16:28:42.437081,prestamo,LIB0034,La Odisea,SedeB,1.07,True
2025-11-17T16:28:42.440005,devolucion,LIB0035,La Ilíada,SedeA,1.55,True
2025-11-17T16:28:42.448495,prestamo,LIB0036,La divina comedia,SedeB,3.94,True
2025-11-17T16:28:42.451489,renovacion,LIB0037,Hamlet,SedeA,1.43,True
2025-11-17T16:28:42.453749,devolucion,LIB0038,Macbeth,SedeB,1.16,True
2025-11-17T16:28:42.456284,prestamo,LIB0039,Romeo y Julieta,SedeA,1.06,True
2025-11-17T16:28:42.459701,renovacion,LIB0040,Otelo,SedeB,1.60,True
2025-11-17T16:28:42.462969,prestamo,LIB0041,El guardián entre el centeno,SedeA,1.59,True
2025-11-17T16:28:42.468503,devolucion,LIB0042,Matar un ruiseñor,SedeB,3.89,True
2025-11-17T16:28:42.470830,renovacion,LIB0043,Fahrenheit 451,SedeA,1.25,True
2025-11-17T16:28:42.472571,prestamo,LIB0044,Un mundo feliz,SedeB,0.90,True
2025-11-17T16:28:42.474579,devolucion,LIB0045,El gran Gatsby,SedeA,1.08,True
2025-11-17T16:28:42.476749,prestamo,LIB0046,Lo que el viento se llevó,SedeB,1.01,True
2025-11-17T16:28:42.478752,renovacion,LIB0047,El retrato de Dorian Gray,SedeA,1.07,True
2025-11-17T16:28:42.483153,devolucion,LIB0048,Drácula,SedeB,2.70,True
2025-11-17T16:28:42.485508,prestamo,LIB0049,Frankenstein,SedeA,1.16,True
2025-11-17T16:28:42.487237,renovacion,LIB0050,Jane Eyre,SedeB,0.90,True
2025-11-17T16:28:42.489706,prestamo,LIB0051,Cumbres borrascosas,SedeA,1.29,True
2025-11-17T16:28:42.491760,devolucion,LIB0052,Las aventuras de Tom Sawyer,SedeB,1.03,True
2025-11-17T16:28:42.493655,renovacion,LIB0053,Las aventuras de Huckleberry Finn,SedeA,0.89,True
2025-11-17T16:28:42.496291,prestamo,LIB0054,Moby Dick,SedeB,1.20,True
2025-11-17T16:28:42.498993,devolucion,LIB0055,El viejo y el mar,SedeA,1.73,True
2025-11-17T16:28:42.500632,prestamo,LIB0056,Por quién doblan las campanas,SedeB,0.96,True
2025-11-17T16:28:42.502032,renovacion,LIB0057,El sol también se levanta,SedeA,0.67,True
2025-11-17T16:28:42.503673,devolucion,LIB0058,Las uvas de la ira,SedeB,0.91,True
2025-11-17T16:28:42.505466,prestamo,LIB0059,De ratones y hombres,SedeA,0.95,True
2025-11-17T16:28:42.507692,renovacion,LIB0060,Al este del Edén,SedeB,1.18,True
2025-11-17T16:28:42.509968,prestamo,LIB0061,El ruido y la furia,SedeA,1.29,True
2025-11-17T16:28:42.512223,devolucion,LIB0062,Mientras agonizo,SedeB,0.99,True
2025-11-17T16:28:42.515840,renovacion,LIB0063,Lolita,SedeA,1.75,True
2025-11-17T16:28:42.518666,prestamo,LIB0064,La naranja mecánica,SedeB,1.35,True
2025-11-17T16:28:42.520440,devolucion,LIB0065,El nombre de la rosa,SedeA,0.89,True
2025-11-17T16:28:42.522422,prestamo,LIB0066,El péndulo de Foucault,SedeB,0.94,True
2025-11-17T16:28:42.524196,renovacion,LIB0067,La insoportable levedad del ser,SedeA,0.93,True
2025-11-17T16:28:42.526241,devolucion,LIB0068,El libro de la risa y el olvido,SedeB,1.17,True
2025-11-17T16:28:42.528470,prestamo,LIB0069,Ensayo sobre la ceguera,SedeA,1.01,True
2025-11-17T16:28:42.530616,renovacion,LIB0070,Todos los nombres,SedeB,1.17,True
2025-11-17T16:28:42.533671,prestamo,LIB0071,El evangelio según Jesucristo,SedeA,1.88,True
2025-11-17T16:28:42.535655,devolucion,LIB0072,La caverna,SedeB,1.04,True
2025-11-17T16:28:42.537449,renovacion,LIB0073,Memorial del convento,SedeA,1.03,True
2025-11-17T16:28:42.538643,prestamo,LIB0074,El año de la muerte de Ricardo Reis,SedeB,0.57,True
2025-11-17T16:28:42.539637,devolucion,LIB0075,Levantado del suelo,SedeA,0.47,True
2025-11-17T16:28:42.540792,prestamo,LIB0076,Las intermitencias de la muerte,SedeB,0.62,True
2025-11-17T16:28:42.541972,renovacion,LIB0077,La balsa de piedra,SedeA,0.61,True
2025-11-17T16:28:42.543168,devolucion,LIB0078,El hombre duplicado,SedeB,0.59,True
2025-11-17T16:28:42.544406,prestamo,LIB0079,Caín,SedeA,0.63,True
2025-11-17T16:28:42.545837,renovacion,LIB0080,Claraboya,SedeB,0.81,True
2025-11-17T16:28:42.547531,prestamo,LIB0081,La peste,SedeA,0.92,True
2025-11-17T16:28:42.549122,devolucion,LIB0082,El mito de Sísifo,SedeB,0.90,True
2025-11-17T16:28:42.550432,renovacion,LIB0083,La caída,SedeA,0.64,True
2025-11-17T16:28:42.551672,prestamo,LIB0084,El hombre rebelde,SedeB,0.53,True
2025-11-17T16:28:42.552852,devolucion,LIB0085,Bodas,SedeA,0.62,True
2025-11-17T16:28:42.554365,prestamo,LIB0086,El verano,SedeB,0.68,True
2025-11-17T16:28:42.556014,renovacion,LIB0087,Calígula,SedeA,0.80,True
2025-11-17T16:28:42.557328,devolucion,LIB0088,Los justos,SedeB,0.66,True
2025-11-17T16:28:42.558721,prestamo,LIB0089,Estado de sitio,SedeA,0.73,True
2025-11-17T16:28:42.559959,renovacion,LIB0090,El malentendido,SedeB,0.60,True
2025-11-17T16:28:42.561241,prestamo,LIB0091,Los hermanos Karamázov,SedeA,0.62,True
2025-11-17T16:28:42.563301,devolucion,LIB0092,El idiota,SedeB,0.91,True
2025-11-17T16:28:42.568202,renovacion,LIB0093,Demonios,SedeA,3.61,True
2025-11-17T16:28:42.570147,prestamo,LIB0094,El jugador,SedeB,0.90,True
2025-11-17T16:28:42.571901,devolucion,LIB0095,Memorias del subsuelo,SedeA,0.87,True
2025-11-17T16:28:42.573318,prestamo,LIB0096,Pobres gentes,SedeB,0.57,True
2025-11-17T16:28:42.574673,renovacion,LIB0097,Noches blancas,SedeA,0.70,True
2025-11-17T16:28:42.575991,devolucion,LIB0098,El doble,SedeB,0.72,True
2025-11-17T16:28:42.577206,prestamo,LIB0099,Humillados y ofendidos,SedeA,0.72,True
2025-11-17T16:28:42.578589,renovacion,LIB0100,El eterno marido,SedeB,0.65,True
2025-11-17T16:28:42.580985,prestamo,LIB0101,La muerte de Iván Ilich,SedeA,1.26,True
2025-11-17T16:28:42.582572,devolucion,LIB0102,Resurrección,SedeB,0.92,True
2025-11-17T16:28:42.583855,renovacion,LIB0103,Los cosacos,SedeA,0.74,True
2025-11-17T16:28:42.584957,prestamo,LIB0104,La sonata a Kreutzer,SedeB,0.51,True
2025-11-17T16:28:42.586242,devolucion,LIB0105,Hadyi Murad,SedeA,0.71,True
2025-11-17T16:28:42.587249,prestamo,LIB0106,Infancia,SedeB,0.46,True
2025-11-17T16:28:42.588724,renovacion,LIB0107,Adolescencia,SedeA,0.79,True
2025-11-17T16:28:42.590135,devolucion,LIB0108,Juventud,SedeB,0.76,True
2025-11-17T16:28:42.591424,prestamo,LIB0109,Sebastopol,SedeA,0.63,True
2025-11-17T16:28:42.592435,renovacion,LIB0110,El diablo,SedeB,0.50,True
2025-11-17T16:28:42.593848,prestamo,LIB0111,Retrato del artista adolescente,SedeA,0.69,True
2025-11-17T16:28:42.595292,devolucion,LIB0112,Dublineses,SedeB,0.76,True
2025-11-17T16:28:42.598516,renovacion,LIB0113,Finnegans Wake,SedeA,1.39,True
2025-11-17T16:28:42.601476,prestamo,LIB0114,Exiliados,SedeB,1.63,True
