timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T17:08:41.734150,devolucion,LIB0082,El mito de Sísifo,SedeB,0.30,True
2025-11-17T17:08:41.734884,renovacion,LIB0083,La caída,SedeA,0.40,True
2025-11-17T17:08:41.735420,prestamo,LIB0084,El hombre rebelde,SedeB,0.23,True
2025-11-17T17:08:41.736009,devolucion,LIB0085,Bodas,SedeA,0.28,True
2025-11-17T17:08:41.736598,prestamo,LIB0086,El verano,SedeB,0.25,True
2025-11-17T17:08:41.737146,renovacion,LIB0087,Calígula,SedeA,0.23,True
2025-11-17T17:08:41.737681,devolucion,LIB0088,Los justos,SedeB,0.22,True
2025-11-17T17:08:41.738331,prestamo,LIB0089,Estado de sitio,SedeA,0.24,True
2025-11-17T17:08:41.739220,renovacion,LIB0090,El malentendido,SedeB,0.49,True
2025-11-17T17:08:41.740102,prestamo,LIB0091,Los hermanos Karamázov,SedeA,0.47,True
2025-11-17T17:08:41.742355,devolucion,LIB0092,El idiota,SedeB,0.81,True
2025-11-17T17:08:41.744151,renovacion,LIB0093,Demonios,SedeA,0.84,True
2025-11-17T17:08:41.744953,prestamo,LIB0094,El jugador,SedeB,0.34,True
2025-11-17T17:08:41.745595,devolucion,LIB0095,Memorias del subsuelo,SedeA,0.28,True
2025-11-17T17:08:41.746255,prestamo,LIB0096,Pobres gentes,SedeB,0.29,True
2025-11-17T17:08:41.746843,renovacion,LIB0097,Noches blancas,SedeA,0.25,True
2025-11-17T17:08:41.747412,devolucion,LIB0098,El doble,SedeB,0.24,True
2025-11-17T17:08:41.747940,prestamo,LIB0099,Humillados y ofendidos,SedeA,0.23,True
2025-11-17T17:08:41.748455,renovacion,LIB0100,El eterno marido,SedeB,0.21,True
2025-11-17T17:08:41.749126,prestamo,LIB0101,La muerte de Iván Ilich,SedeA,0.22,True
2025-11-17T17:08:41.749924,devolucion,LIB0102,Resurrección,SedeB,0.28,True
2025-11-17T17:08:41.750559,renovacion,LIB0103,Los cosacos,SedeA,0.24,True
2025-11-17T17:08:41.751272,prestamo,LIB0104,La sonata a Kreutzer,SedeB,0.28,True
2025-11-17T17:08:41.751942,devolucion,LIB0105,Hadyi Murad,SedeA,0.25,True
2025-11-17T17:08:41.752496,prestamo,LIB0106,Infancia,SedeB,0.23,True
2025-11-17T17:08:41.753052,renovacion,LIB0107,Adolescencia,SedeA,0.23,True
2025-11-17T17:08:41.753641,devolucion,LIB0108,Juventud,SedeB,0.26,True
2025-11-17T17:08:41.754248,prestamo,LIB0109,Sebastopol,SedeA,0.26,True
2025-11-17T17:08:41.754912,renovacion,LIB0110,El diablo,SedeB,0.33,True
2025-11-17T17:08:41.755579,prestamo,LIB0111,Retrato del artista adolescente,SedeA,0.32,True
2025-11-17T17:08:41.756681,devolucion,LIB0112,Dublineses,SedeB,0.40,True
2025-11-17T17:08:41.757386,renovacion,LIB0113,Finnegans Wake,SedeA,0.28,True
2025-11-17T17:08:41.758716,prestamo,LIB0114,Exiliados,SedeB,0.53,True
