timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T17:09:38.288103,prestamo,LIB0046,Lo que el viento se llevó,SedeB,0.21,True
2025-11-17T17:09:38.288800,renovacion,LIB0047,El retrato de Dorian Gray,SedeA,0.33,True
2025-11-17T17:09:38.289605,devolucion,LIB0048,Drácula,SedeB,0.32,True
2025-11-17T17:09:38.290416,prestamo,LIB0049,Frankenstein,SedeA,0.31,True
2025-11-17T17:09:38.292092,renovacion,LIB0050,Jane Eyre,SedeB,0.52,True
2025-11-17T17:09:38.294458,prestamo,LIB0051,Cumbres borrascosas,SedeA,1.10,True
2025-11-17T17:09:38.295355,devolucion,LIB0052,Las aventuras de Tom Sawyer,SedeB,0.41,True
2025-11-17T17:09:38.296020,renovacion,LIB0053,Las aventuras de Huckleberry Finn,SedeA,0.26,True
2025-11-17T17:09:38.296598,prestamo,LIB0054,Moby Dick,SedeB,0.23,True
2025-11-17T17:09:38.297171,devolucion,LIB0055,El viejo y el mar,SedeA,0.24,True
2025-11-17T17:09:38.297726,prestamo,LIB0056,Por quién doblan las campanas,SedeB,0.24,True
2025-11-17T17:09:38.298298,renovacion,LIB0057,El sol también se levanta,SedeA,0.23,True
2025-11-17T17:09:38.298893,devolucion,LIB0058,Las uvas de la ira,SedeB,0.23,True
2025-11-17T17:09:38.299833,prestamo,LIB0059,De ratones y hombres,SedeA,0.41,True
2025-11-17T17:09:38.300439,renovacion,LIB0060,Al este del Edén,SedeB,0.28,True
2025-11-17T17:09:38.300970,prestamo,LIB0061,El ruido y la furia,SedeA,0.22,True
2025-11-17T17:09:38.301502,devolucion,LIB0062,Mientras agonizo,SedeB,0.23,True
2025-11-17T17:09:38.302034,renovacion,LIB0063,Lolita,SedeA,0.20,True
2025-11-17T17:09:38.302659,prestamo,LIB0064,La naranja mecánica,SedeB,0.26,True
2025-11-17T17:09:38.303190,devolucion,LIB0065,El nombre de la rosa,SedeA,0.22,True
2025-11-17T17:09:38.303735,prestamo,LIB0066,El péndulo de Foucault,SedeB,0.22,True
2025-11-17T17:09:38.304604,renovacion,LIB0067,La insoportable levedad del ser,SedeA,0.27,True
2025-11-17T17:09:38.305540,devolucion,LIB0068,El libro de la risa y el olvido,SedeB,0.53,True
2025-11-17T17:09:38.306375,prestamo,LIB0069,Ensayo sobre la ceguera,SedeA,0.39,True
2025-11-17T17:09:38.307163,renovacion,LIB0070,Todos los nombres,SedeB,0.36,True
2025-11-17T17:09:38.307977,prestamo,LIB0071,El evangelio según Jesucristo,SedeA,0.27,True
2025-11-17T17:09:38.309141,devolucion,LIB0072,La caverna,SedeB,0.51,True
2025-11-17T17:09:38.310272,renovacion,LIB0073,Memorial del convento,SedeA,0.62,True
2025-11-17T17:09:38.310876,prestamo,LIB0074,El año de la muerte de Ricardo Reis,SedeB,0.27,True
2025-11-17T17:09:38.311530,devolucion,LIB0075,Levantado del suelo,SedeA,0.32,True
2025-11-17T17:09:38.312095,prestamo,LIB0076,Las intermitencias de la muerte,SedeB,0.25,True
2025-11-17T17:09:38.312644,renovacion,LIB0077,La balsa de piedra,SedeA,0.22,True
2025-11-17T17:09:38.313220,devolucion,LIB0078,El hombre duplicado,SedeB,0.22,True
2025-11-17T17:09:38.313730,prestamo,LIB0079,Caín,SedeA,0.21,True
2025-11-17T17:09:38.314311,renovacion,LIB0080,Claraboya,SedeB,0.25,True
2025-11-17T17:09:38.314844,prestamo,LIB0081,La peste,SedeA,0.22,True
2025-11-17T17:09:38.315563,devolucion,LIB0082,El mito de Sísifo,SedeB,0.27,True
2025-11-17T17:09:38.316321,renovacion,LIB0083,La caída,SedeA,0.31,True
2025-11-17T17:09:38.316962,prestamo,LIB0084,El hombre rebelde,SedeB,0.24,True
2025-11-17T17:09:38.317506,devolucion,LIB0085,Bodas,SedeA,0.23,True
2025-11-17T17:09:38.318006,prestamo,LIB0086,El verano,SedeB,0.21,True
2025-11-17T17:09:38.318638,renovacion,LIB0087,Calígula,SedeA,0.31,True
2025-11-17T17:09:38.319326,devolucion,LIB0088,Los justos,SedeB,0.34,True
2025-11-17T17:09:38.320022,prestamo,LIB0089,Estado de sitio,SedeA,0.26,True
2025-11-17T17:09:38.320660,renovacion,LIB0090,El malentendido,SedeB,0.31,True
2025-11-17T17:09:38.321318,prestamo,LIB0091,Los hermanos Karamázov,SedeA,0.29,True
2025-11-17T17:09:38.322017,devolucion,LIB0092,El idiota,SedeB,0.31,True
2025-11-17T17:09:38.322922,renovacion,LIB0093,Demonios,SedeA,0.40,True
2025-11-17T17:09:38.323702,prestamo,LIB0094,El jugador,SedeB,0.32,True
2025-11-17T17:09:38.325534,devolucion,LIB0095,Memorias del subsuelo,SedeA,1.03,True
2025-11-17T17:09:38.326764,prestamo,LIB0096,Pobres gentes,SedeB,0.59,True
2025-11-17T17:09:38.327483,renovacion,LIB0097,Noches blancas,SedeA,0.30,True
2025-11-17T17:09:38.328094,devolucion,LIB0098,El doble,SedeB,0.26,True
2025-11-17T17:09:38.328756,prestamo,LIB0099,Humillados y ofendidos,SedeA,0.33,True
2025-11-17T17:09:38.329314,renovacion,LIB0100,El eterno marido,SedeB,0.25,True
2025-11-17T17:09:38.329891,prestamo,LIB0101,La muerte de Iván Ilich,SedeA,0.26,True
2025-11-17T17:09:38.330523,devolucion,LIB0102,Resurrección,SedeB,0.27,True
2025-11-17T17:09:38.331117,renovacion,LIB0103,Los cosacos,SedeA,0.26,True
2025-11-17T17:09:38.331666,prestamo,LIB0104,La sonata a Kreutzer,SedeB,0.25,True
2025-11-17T17:09:38.332346,devolucion,LIB0105,Hadyi Murad,SedeA,0.24,True
2025-11-17T17:09:38.333029,prestamo,LIB0106,Infancia,SedeB,0.23,True
2025-11-17T17:09:38.333606,renovacion,LIB0107,Adolescencia,SedeA,0.24,True
2025-11-17T17:09:38.334178,devolucion,LIB0108,Juventud,SedeB,0.26,True
2025-11-17T17:09:38.334840,prestamo,LIB0109,Sebastopol,SedeA,0.32,True
2025-11-17T17:09:38.335579,renovacion,LIB0110,El diablo,SedeB,0.29,True
2025-11-17T17:09:38.336192,prestamo,LIB0111,Retrato del artista adolescente,SedeA,0.22,True
2025-11-17T17:09:38.336809,devolucion,LIB0112,Dublineses,SedeB,0.29,True
2025-11-17T17:09:38.337381,renovacion,LIB0113,Finnegans Wake,SedeA,0.25,True
2025-11-17T17:09:38.338082,prestamo,LIB0114,Exiliados,SedeB,0.36,True
