timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T16:31:07.875708,renovacion,LIB0063,Lolita,SedeA,0.86,True
2025-11-17T16:31:07.877286,prestamo,LIB0064,La naranja mecánica,SedeB,0.97,True
2025-11-17T16:31:07.879434,devolucion,LIB0065,El nombre de la rosa,SedeA,1.28,True
2025-11-17T16:31:07.880750,prestamo,LIB0066,El péndulo de Foucault,SedeB,0.76,True
2025-11-17T16:31:07.882386,renovacion,LIB0067,La insoportable levedad del ser,SedeA,0.95,True
2025-11-17T16:31:07.883968,devolucion,LIB0068,El libro de la risa y el olvido,SedeB,0.87,True
2025-11-17T16:31:07.885492,prestamo,LIB0069,Ensayo sobre la ceguera,SedeA,0.75,True
2025-11-17T16:31:07.886803,renovacion,LIB0070,Todos los nombres,SedeB,0.63,True
2025-11-17T16:31:07.888329,prestamo,LIB0071,El evangelio según Jesucristo,SedeA,0.91,True
2025-11-17T16:31:07.890153,devolucion,LIB0072,La caverna,SedeB,0.93,True
2025-11-17T16:31:07.891920,renovacion,LIB0073,Memorial del convento,SedeA,0.77,True
2025-11-17T16:31:07.894076,prestamo,LIB0074,El año de la muerte de Ricardo Reis,SedeB,0.94,True
2025-11-17T16:31:07.897644,devolucion,LIB0075,Levantado del suelo,SedeA,2.22,True
2025-11-17T16:31:07.899413,prestamo,LIB0076,Las intermitencias de la muerte,SedeB,1.09,True
2025-11-17T16:31:07.901018,renovacion,LIB0077,La balsa de piedra,SedeA,0.93,True
2025-11-17T16:31:07.902603,devolucion,LIB0078,El hombre duplicado,SedeB,0.90,True
2025-11-17T16:31:07.904303,prestamo,LIB0079,Caín,SedeA,0.94,True
2025-11-17T16:31:07.906277,renovacion,LIB0080,Claraboya,SedeB,1.07,True
2025-11-17T16:31:07.908239,prestamo,LIB0081,La peste,SedeA,1.05,True
2025-11-17T16:31:07.909866,devolucion,LIB0082,El mito de Sísifo,SedeB,0.95,True
2025-11-17T16:31:07.912237,renovacion,LIB0083,La caída,SedeA,1.17,True
2025-11-17T16:31:07.913526,prestamo,LIB0084,El hombre rebelde,SedeB,0.69,True
2025-11-17T16:31:07.914728,devolucion,LIB0085,Bodas,SedeA,0.64,True
2025-11-17T16:31:07.916173,prestamo,LIB0086,El verano,SedeB,0.73,True
2025-11-17T16:31:07.917460,renovacion,LIB0087,Calígula,SedeA,0.71,True
2025-11-17T16:31:07.918893,devolucion,LIB0088,Los justos,SedeB,0.81,True
2025-11-17T16:31:07.920666,prestamo,LIB0089,Estado de sitio,SedeA,0.88,True
2025-11-17T16:31:07.922222,renovacion,LIB0090,El malentendido,SedeB,0.80,True
2025-11-17T16:31:07.923475,prestamo,LIB0091,Los hermanos Karamázov,SedeA,0.71,True
2025-11-17T16:31:07.925102,devolucion,LIB0092,El idiota,SedeB,0.78,True
2025-11-17T16:31:07.927182,renovacion,LIB0093,Demonios,SedeA,0.98,True
2025-11-17T16:31:07.931852,prestamo,LIB0094,El jugador,SedeB,2.75,True
2025-11-17T16:31:07.933264,devolucion,LIB0095,Memorias del subsuelo,SedeA,0.54,True
2025-11-17T16:31:07.934860,prestamo,LIB0096,Pobres gentes,SedeB,0.76,True
2025-11-17T16:31:07.936370,renovacion,LIB0097,Noches blancas,SedeA,0.63,True
2025-11-17T16:31:07.938178,devolucion,LIB0098,El doble,SedeB,0.96,True
2025-11-17T16:31:07.939573,prestamo,LIB0099,Humillados y ofendidos,SedeA,0.79,True
2025-11-17T16:31:07.940836,renovacion,LIB0100,El eterno marido,SedeB,0.61,True
2025-11-17T16:31:07.942452,prestamo,LIB0101,La muerte de Iván Ilich,SedeA,0.75,True
2025-11-17T16:31:07.944553,devolucion,LIB0102,Resurrección,SedeB,1.04,True
2025-11-17T16:31:07.946753,renovacion,LIB0103,Los cosacos,SedeA,0.80,True
2025-11-17T16:31:07.948820,prestamo,LIB0104,La sonata a Kreutzer,SedeB,1.04,True
2025-11-17T16:31:07.950775,devolucion,LIB0105,Hadyi Murad,SedeA,0.92,True
2025-11-17T16:31:07.952337,prestamo,LIB0106,Infancia,SedeB,0.87,True
2025-11-17T16:31:07.953939,renovacion,LIB0107,Adolescencia,SedeA,0.95,True
2025-11-17T16:31:07.955515,devolucion,LIB0108,Juventud,SedeB,0.77,True
2025-11-17T16:31:07.957390,prestamo,LIB0109,Sebastopol,SedeA,1.00,True
2025-11-17T16:31:07.958842,renovacion,LIB0110,El diablo,SedeB,0.73,True
2025-11-17T16:31:07.961005,prestamo,LIB0111,Retrato del artista adolescente,SedeA,1.08,True
2025-11-17T16:31:07.964878,devolucion,LIB0112,Dublineses,SedeB,2.09,True
2025-11-17T16:31:07.972879,renovacion,LIB0113,Finnegans Wake,SedeA,6.61,True
2025-11-17T16:31:07.975543,prestamo,LIB0114,Exiliados,SedeB,1.44,True
