timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T17:05:17.899403,prestamo,LIB0051,Cumbres borrascosas,SedeA,0.57,True
2025-11-17T17:05:17.900838,devolucion,LIB0052,Las aventuras de Tom Sawyer,SedeB,0.47,True
2025-11-17T17:05:17.902412,renovacion,LIB0053,Las aventuras de Huckleberry Finn,SedeA,0.58,True
2025-11-17T17:05:17.904075,prestamo,LIB0054,Moby Dick,SedeB,0.73,True
2025-11-17T17:05:17.906065,devolucion,LIB0055,El viejo y el mar,SedeA,0.83,True
2025-11-17T17:05:17.907616,prestamo,LIB0056,Por quién doblan las campanas,SedeB,0.77,True
2025-11-17T17:05:17.909380,renovacion,LIB0057,El sol también se levanta,SedeA,0.78,True
2025-11-17T17:05:17.910926,devolucion,LIB0058,Las uvas de la ira,SedeB,0.75,True
2025-11-17T17:05:17.912376,prestamo,LIB0059,De ratones y hombres,SedeA,0.54,True
2025-11-17T17:05:17.913661,renovacion,LIB0060,Al este del Edén,SedeB,0.50,True
2025-11-17T17:05:17.915108,prestamo,LIB0061,El ruido y la furia,SedeA,0.51,True
2025-11-17T17:05:17.916558,devolucion,LIB0062,Mientras agonizo,SedeB,0.63,True
2025-11-17T17:05:17.917733,renovacion,LIB0063,Lolita,SedeA,0.62,True
2025-11-17T17:05:17.919498,prestamo,LIB0064,La naranja mecánica,SedeB,0.60,True
2025-11-17T17:05:17.921889,devolucion,LIB0065,El nombre de la rosa,SedeA,1.11,True
2025-11-17T17:05:17.923356,prestamo,LIB0066,El péndulo de Foucault,SedeB,0.51,True
2025-11-17T17:05:17.924845,renovacion,LIB0067,La insoportable levedad del ser,SedeA,0.65,True
2025-11-17T17:05:17.926694,devolucion,LIB0068,El libro de la risa y el olvido,SedeB,0.62,True
2025-11-17T17:05:17.928078,prestamo,LIB0069,Ensayo sobre la ceguera,SedeA,0.54,True
2025-11-17T17:05:17.929366,renovacion,LIB0070,Todos los nombres,SedeB,0.56,True
2025-11-17T17:05:17.930666,prestamo,LIB0071,El evangelio según Jesucristo,SedeA,0.59,True
2025-11-17T17:05:17.931815,devolucion,LIB0072,La caverna,SedeB,0.40,True
2025-11-17T17:05:17.933203,renovacion,LIB0073,Memorial del convento,SedeA,0.49,True
2025-11-17T17:05:17.934663,prestamo,LIB0074,El año de la muerte de Ricardo Reis,SedeB,0.71,True
2025-11-17T17:05:17.936669,devolucion,LIB0075,Levantado del suelo,SedeA,0.86,True
2025-11-17T17:05:17.939131,prestamo,LIB0076,Las intermitencias de la muerte,SedeB,1.34,True
2025-11-17T17:05:17.940749,renovacion,LIB0077,La balsa de piedra,SedeA,0.83,True
2025-11-17T17:05:17.942136,devolucion,LIB0078,El hombre duplicado,SedeB,0.54,True
2025-11-17T17:05:17.943474,prestamo,LIB0079,Caín,SedeA,0.52,True
2025-11-17T17:05:17.944827,renovacion,LIB0080,Claraboya,SedeB,0.58,True
2025-11-17T17:05:17.946290,prestamo,LIB0081,La peste,SedeA,0.78,True
2025-11-17T17:05:17.947735,devolucion,LIB0082,El mito de Sísifo,SedeB,0.55,True
2025-11-17T17:05:17.950128,renovacion,LIB0083,La caída,SedeA,1.15,True
2025-11-17T17:05:17.956126,prestamo,LIB0084,El hombre rebelde,SedeB,3.09,True
2025-11-17T17:05:17.958988,devolucion,LIB0085,Bodas,SedeA,1.20,True
2025-11-17T17:05:17.961585,prestamo,LIB0086,El verano,SedeB,0.90,True
2025-11-17T17:05:17.964167,renovacion,LIB0087,Calígula,SedeA,1.02,True
2025-11-17T17:05:17.966874,devolucion,LIB0088,Los justos,SedeB,1.27,True
2025-11-17T17:05:17.970747,prestamo,LIB0089,Estado de sitio,SedeA,1.53,True
2025-11-17T17:05:17.975076,renovacion,LIB0090,El malentendido,SedeB,2.04,True
2025-11-17T17:05:17.977794,prestamo,LIB0091,Los hermanos Karamázov,SedeA,1.35,True
2025-11-17T17:05:17.980469,devolucion,LIB0092,El idiota,SedeB,1.25,True
2025-11-17T17:05:17.982981,renovacion,LIB0093,Demonios,SedeA,1.21,True
2025-11-17T17:05:17.985643,prestamo,LIB0094,El jugador,SedeB,1.13,True
2025-11-17T17:05:17.987613,devolucion,LIB0095,Memorias del subsuelo,SedeA,0.98,True
2025-11-17T17:05:17.989308,prestamo,LIB0096,Pobres gentes,SedeB,0.83,True
2025-11-17T17:05:17.990983,renovacion,LIB0097,Noches blancas,SedeA,0.84,True
2025-11-17T17:05:17.992892,devolucion,LIB0098,El doble,SedeB,0.95,True
2025-11-17T17:05:17.995142,prestamo,LIB0099,Humillados y ofendidos,SedeA,0.95,True
2025-11-17T17:05:17.997732,renovacion,LIB0100,El eterno marido,SedeB,1.11,True
2025-11-17T17:05:17.999968,prestamo,LIB0101,La muerte de Iván Ilich,SedeA,1.05,True
2025-11-17T17:05:18.001824,devolucion,LIB0102,Resurrección,SedeB,0.93,True
2025-11-17T17:05:18.005080,renovacion,LIB0103,Los cosacos,SedeA,1.00,True
2025-11-17T17:05:18.008246,prestamo,LIB0104,La sonata a Kreutzer,SedeB,1.54,True
2025-11-17T17:05:18.009945,devolucion,LIB0105,Hadyi Murad,SedeA,0.76,True
2025-11-17T17:05:18.011685,prestamo,LIB0106,Infancia,SedeB,0.81,True
2025-11-17T17:05:18.013464,renovacion,LIB0107,Adolescencia,SedeA,0.79,True
2025-11-17T17:05:18.015157,devolucion,LIB0108,Juventud,SedeB,0.81,True
2025-11-17T17:05:18.017113,prestamo,LIB0109,Sebastopol,SedeA,0.79,True
2025-11-17T17:05:18.019015,renovacion,LIB0110,El diablo,SedeB,0.84,True
2025-11-17T17:05:18.020996,prestamo,LIB0111,Retrato del artista adolescente,SedeA,0.83,True
2025-11-17T17:05:18.024155,devolucion,LIB0112,Dublineses,SedeB,1.56,True
2025-11-17T17:05:18.026605,renovacion,LIB0113,Finnegans Wake,SedeA,0.97,True
2025-11-17T17:05:18.028161,prestamo,LIB0114,Exiliados,SedeB,0.66,True
